class,word,coeff_ci_min,coeff_means,coeff_ci_max,is_significant
class_1,title,-0.5217007551632455,-0.22080312931926088,0.10752910608347697,False
class_1,adds,-0.3824860770044236,-0.16938623617211462,0.008932427725662705,False
class_1,lasts,-0.5234277620188119,-0.2311424290252079,0.08283528077267306,False
class_1,concerned,-0.45006361570105863,-0.26487281821737907,-0.08804024604825536,True
class_1,imagined,-0.7107169076107244,-0.495392329796441,-0.259261213747276,True
class_1,19,0.19357637954735638,0.4214680863391872,0.7132774979369108,True
class_1,gifting,-0.9717704443013625,-0.6569521364308383,-0.3828537759386368,True
class_1,safe,0.13006063091720294,0.3222229343880481,0.5884948481895824,True
class_1,tall,-0.8301017891165552,-0.5687342283641681,-0.314716111870644,True
class_1,china,-0.25000826677201005,0.007686680574420684,0.20347252737602955,False
class_1,bring,-0.5195765621122772,-0.25910221415939005,0.01422443794497196,False
class_1,address,-0.6234171346828435,-0.3830550418391828,-0.12871377592869834,True
class_1,egg,0.14858510907330574,0.3761284491407001,0.7010494861389053,True
class_1,knife,-0.6201392940013102,-0.3668167233290392,-0.1396839578106091,True
class_1,provide,-0.42034034979354284,-0.10606236586559895,0.12705815939707124,False
class_1,stretched,-0.10329442282247167,0.06299268053355989,0.2591820187259907,False
class_1,bottles,-0.05153439638905744,0.12383031645036775,0.3577895404862951,False
class_1,quartz,0.09186348515112003,0.41570924838744283,0.6580831834300143,True
class_1,world,-0.17682256851681996,0.15240765793184666,0.4703723242454485,False
class_1,tear,-0.024874861893278675,0.21079351283191242,0.5310070301947173,False
class_1,birthstone,-0.5196001004555837,-0.1858238052900325,0.08956929486354485,False
class_1,fresh,-1.064911860676458,-0.7340331220293852,-0.37023794727877446,True
class_1,creases,-0.2806484008319137,-0.11767356067081261,0.12069628398577589,False
class_1,sun,-0.2288904891676691,0.002281270516638324,0.21904414600562,False
class_1,complaints,-0.8135255561450074,-0.6247865108410978,-0.4529835006326547,True
class_1,messed,-0.15746528204971072,0.1741114831066,0.45906106850135653,False
class_1,enjoyed,-1.163738464884545,-0.9223738141444212,-0.7261463556233314,True
class_1,maker,-0.600180670711631,-0.30359681132562966,-0.017973633564823007,True
class_1,links,-0.5910564800967252,-0.31559714501245073,-0.09091482941936693,True
class_1,pleasant,-0.5410661622145825,-0.31349003870919745,-0.0795538902251136,True
class_1,press,0.13774383634480145,0.36911420276175966,0.6896249792006838,True
class_1,application,-0.4904990854493627,-0.25108581401888386,0.10373257311448866,False
class_1,faint,-0.4141587118547795,-0.159868271927987,0.09524589108561185,False
class_1,wrote,0.1605537201797172,0.31994323217751613,0.5481576385856695,True
class_1,zipper,-0.30722141080368326,-0.12751318460116892,0.12014852467396912,False
class_1,bending,-0.062219572177217276,0.2756781361759464,0.44655113033399463,False
class_1,promptly,-0.4686164963596199,-0.20394136074167343,0.09050354734148741,False
class_1,doesnt,-0.24296512118874872,0.018057406550204373,0.35489704286289064,False
class_1,hearts,-0.4163704897589257,-0.2186644299480566,0.022251165063795056,False
class_1,pulling,-0.2886064408281466,-0.08846963774659526,0.12995025741483007,False
class_1,iron,-0.28351163091695136,-0.08593471020944482,0.1510301422587517,False
class_1,slip,-0.26256033750705726,0.012688284422912949,0.3037216508385179,False
class_1,magnetic,-0.15750383773874144,0.03185240723543618,0.28649149020212944,False
class_1,crack,-0.2559920746161491,-0.033830016609180634,0.25297948116625213,False
class_1,follow,-0.5834198556271608,-0.2693367620358632,0.011278721660145003,False
class_1,wider,-0.6194537566672328,-0.40934379919626196,-0.19924390182330776,True
class_1,ahead,0.1722723491127125,0.3668915061093372,0.5093527746853165,True
class_1,happier,-0.8866169136773413,-0.6596126186694333,-0.41222773969907955,True
class_1,peeled,0.10630087802327957,0.31522918556461665,0.5589375604609775,True
class_1,sided,-0.3857337661558497,-0.1589676514598682,0.08020258389900875,False
class_1,outfit,-0.2617523729646633,-0.06310497759989142,0.18985939916992597,False
class_1,joke,1.3582589339354911,1.564187609565259,1.7756669553710904,True
class_1,balls,-0.22601810531419828,0.09239789217115082,0.3004178904194595,False
class_1,error,-0.04188380790116942,0.170909191677232,0.43791588696713557,False
class_1,sheets,-0.25776973356472777,-0.002784139483149894,0.16709974448186607,False
class_1,roll,-0.23097684727480708,0.08778339600555535,0.4090311681826929,False
class_1,markers,-0.2696363164852344,-0.021929276892789302,0.13036143917732185,False
class_1,choker,-0.6300905587960893,-0.3607936448243022,-0.1616788451251702,True
class_1,wanting,-0.4408370891550691,-0.22551310884864564,0.004507549489040509,False
class_1,loops,-0.32012123428851413,-0.10854998879669073,0.17867997756368423,False
class_1,minute,-0.01606835935541644,0.25997671552673846,0.6422336428455222,False
class_1,sparkle,-0.5757974858666085,-0.30710359187747166,0.007056623034511007,False
class_1,costs,0.13648445691334313,0.35042347880670804,0.5835320747100062,True
class_1,guest,-0.48585308704180324,-0.2021236864469639,0.021049587372199544,False
class_1,specifically,-0.024113902025125228,0.24234695639902007,0.5437160588434746,False
class_1,biggest,-0.39852931713695544,-0.13555966869406377,0.11008897771898248,False
class_1,sample,0.059966311208576914,0.31301795339033894,0.6066370334638235,True
class_1,somehow,0.03352383003103566,0.2367648138206079,0.4694129780568453,True
class_1,con,-0.652829758237703,-0.2625349211165471,-0.056065833405938514,True
class_1,rub,-0.13283168839231949,0.1332205405347226,0.3725791949774723,False
class_1,dissatisfied,0.9491353873158526,1.174919659059874,1.3641780326968598,True
class_1,adding,-0.7689999815403487,-0.484950934290305,-0.1981330605284716,True
class_1,doubt,0.2904129802893383,0.5082478400593682,0.8675000832938157,True
class_1,fitting,-0.2885632711968703,-0.06316932119208721,0.2533111976296951,False
class_1,sea,-0.2650157431784392,0.03643399270820501,0.41554732704684877,False
class_1,chains,-0.25627270529794954,0.025595338503115534,0.26374321580104787,False
class_1,cutting,-0.8833041319041934,-0.6433907350611995,-0.41353234131058025,True
class_1,including,0.042971288991661576,0.22403119600852048,0.5938146029234185,True
class_1,genuine,0.474732033543645,0.7483992508333083,1.0882109144654177,True
class_1,self,-0.4370274613915162,-0.16532729328769546,0.16588757955713648,False
class_1,shaped,-0.22433807563879027,0.056504422035643084,0.4117892747222408,False
class_1,neat,-0.742331702841267,-0.4957624475517436,-0.24192010796684202,True
class_1,tad,-0.7680189812756725,-0.5210887238166211,-0.25821156099487635,True
class_1,width,-0.15026884194160087,0.04411076105244195,0.24666527991223747,False
class_1,rubbed,0.25548484832514545,0.5731244840345078,0.8412448935902768,True
class_1,jade,-0.22316454496162993,0.0006576998108920832,0.27333472485960597,False
class_1,appreciated,-1.0560105108952977,-0.7914747031759847,-0.6240486111255558,True
class_1,sleeve,-0.7908589550439205,-0.5333167211015905,-0.3348187660663312,True
class_1,durability,-0.4604520777528484,-0.24146922827066336,0.08854557818515464,False
class_1,false,0.3059829212070727,0.5158412876038014,0.8942397870489499,True
class_1,imagine,0.3975752199284163,0.6460004740847858,0.882116245368225,True
class_1,sets,-0.08897303130193632,0.14981063834181824,0.3633849140313479,False
class_1,stencil,-0.2092062539045144,-0.005825509765192993,0.20561854993288364,False
class_1,closely,-0.5836697756532463,-0.27681209296589354,0.07397558091889993,False
class_1,customization,-0.12804043860090847,0.08043105748243129,0.34300358616760196,False
class_1,authentic,0.27280400046087894,0.493391288024741,0.781119172906999,True
class_1,learned,-0.03956064841656095,0.1251173120173562,0.31048064106059226,False
class_1,thread,0.2335227284242001,0.5315933210293096,0.8536369224408156,True
class_1,closure,-0.6872397274689338,-0.43120171723342515,-0.18417342504581227,True
class_1,frustrating,-0.4398640865737684,-0.17515756393702236,-0.027369942391873646,True
class_1,puzzle,-0.14228440695094588,0.10429131550722978,0.31156060832485183,False
class_1,form,-0.5372877712976447,-0.30560021003263854,-0.03942028789006327,True
class_1,wished,-0.8761972225977187,-0.5989625577781551,-0.3428109152726232,True
class_1,drop,-0.2963783603560454,-0.03433889023948568,0.2461973524646261,False
class_1,coin,-0.3987820631963041,-0.21724567794108104,-0.022609980944643757,True
class_1,asking,-0.14061121635872756,0.11925444010475701,0.39394816055187754,False
class_1,apparently,-0.35458146250898254,-0.10714244224869252,0.08484273663432992,False
class_1,60,0.016597900192333565,0.23147467846867675,0.5280873589015802,True
class_1,positive,-0.35110931369284665,0.03448146567473098,0.39879067277890184,False
class_1,rust,-0.07349674621942753,0.2800477483240545,0.606060793890608,False
class_1,strings,-0.0536779926923986,0.20152862263206267,0.44052930001310325,False
class_1,presentation,-0.42576323804577254,-0.22535906156044003,-0.03762535853606452,True
class_1,living,-0.3815781258922409,-0.20079031191633862,0.020116247485680635,False
class_1,clothes,-0.210780728092849,-0.015060940128254499,0.2297158139071362,False
class_1,mention,0.029935426780737868,0.2394470802027338,0.4861158005254674,True
class_1,wants,-0.26630428503484094,-0.04126462493036593,0.18812517886650013,False
class_1,originally,-0.4712213133176069,-0.09804679393835272,0.11984917437624927,False
class_1,measure,-0.127737389917295,0.12541395682534257,0.32383312225417576,False
class_1,wrinkled,0.3017417937171396,0.4956658857483319,0.7187838989758363,True
class_1,arm,0.17235124404536742,0.4400657427945047,0.7750953684082394,True
class_1,slime,-0.25670497089944627,0.02226427048033258,0.2370460850842788,False
class_1,lights,-0.4198890730647706,-0.1776807265646079,0.05067514591057781,False
class_1,knot,-0.5775046184378881,-0.364223078678051,-0.08035525948362866,True
class_1,trip,-0.04297316763789347,0.20361401609741994,0.38918955325633703,False
class_1,remember,-0.9569516729064929,-0.7003592600873016,-0.5197561899607872,True
class_1,uneven,0.21108791138050967,0.42234925995295686,0.6603009860983535,True
class_1,alot,-0.28926874287518967,-0.034213766326566794,0.3190681403798449,False
class_1,classy,-0.7147045109968584,-0.5132743602323474,-0.34816685395591535,True
class_1,pockets,-0.20259250406368048,0.12893069330486734,0.4174437013125482,False
class_1,painful,0.5113269970086939,0.6865631578973259,0.8360184686467387,True
class_1,morning,0.29182916778339557,0.5340922392698395,0.9510121493280312,True
class_1,called,-0.21885481594555317,0.07998429150559958,0.37914995058951245,False
class_1,result,-0.6636145568874608,-0.3287945245783758,-0.04360094120629561,True
class_1,mold,0.014857202605825529,0.2034299255169481,0.3796230292226826,True
class_1,decorative,-0.3642302748849118,-0.16377516290034028,0.13542154662453218,False
class_1,odd,-0.5237092871790499,-0.2017879080950305,0.043924507723253244,False
class_1,17,-0.10417167386643215,0.1966973929697179,0.4651243238931687,False
class_1,particular,-0.4354376322262429,-0.22836150712140232,-0.014232196084052679,True
class_1,nails,0.1459109925954879,0.4010193985027087,0.655969181518172,True
class_1,stainless,-0.01004629634383901,0.175558199992931,0.3751665373140125,False
class_1,themed,-0.6177712017920487,-0.36524751080139917,-0.05467078210790798,True
class_1,everywhere,-0.04952605022714681,0.18967769423457964,0.5169442415254287,False
class_1,crazy,0.06506564563158022,0.29305285606328707,0.48422856206636783,True
class_1,avoid,0.2440888994003748,0.4274473019948838,0.6301977426045117,True
class_1,promised,-0.33439681559052303,-0.07596701105206317,0.16982685480203613,False
class_1,become,-0.19242634144683565,0.05312468788614988,0.23020514902172917,False
class_1,mentioned,-0.4797127678039764,-0.10849526004421246,0.15687119219004472,False
class_1,slight,-0.5367386723372716,-0.27111413101341053,-0.06833132208560172,True
class_1,inexpensive,-0.5795143787072885,-0.3193117393867232,-0.05874236965823839,True
class_1,heat,-0.3975133709202504,-0.11006792122567925,0.239994281630575,False
class_1,guy,-0.5234732643884719,-0.2299168290804389,0.0053776191095975,False
class_1,corners,-0.5356037112273985,-0.3436051836387658,-0.10003479922072386,True
class_1,bummer,0.2900937093764917,0.4953281006895258,0.7951824646426849,True
class_1,beauty,-0.6033503773644148,-0.3390184972511549,-0.04199785560201878,True
class_1,brought,-0.2575257554659164,-0.0033854556314127484,0.19869785868222034,False
class_1,protect,-0.03080088057165494,0.19140498297599035,0.43596824856989336,False
class_1,initially,-0.07362850005755764,0.14139610096948924,0.36383279180800937,False
class_1,tighten,-0.16066838126961042,0.023829096255015992,0.2109541296192944,False
class_1,honest,-0.9293097248387681,-0.6700844859405691,-0.39906971926924145,True
class_1,sell,0.19510390468780336,0.4409249128233313,0.7053572752128353,True
class_1,shouldn,0.06206700021038307,0.26116765143243587,0.4991238299882839,True
class_1,responded,-0.3991527125177346,-0.11056235506274777,0.08723169202169799,False
class_1,customize,-0.3701902185892443,-0.11965749333092165,0.12603191534087904,False
class_1,construction,-0.17239809873102513,0.11073604884807227,0.38449780543726053,False
class_1,quarter,0.12401929938443135,0.35194379415723576,0.5404521677297444,True
class_1,raw,0.34910515507387185,0.5722574481965356,0.7810070484972133,True
class_1,laminated,-0.4039509550835773,-0.16078877945318334,0.06058859042523122,False
class_1,level,-0.06484505469631821,0.20042476231165388,0.4748487164966385,False
class_1,cuff,-0.16095959015373096,0.03843879574331662,0.21677476440236407,False
class_1,alone,-0.15188983557425323,0.1199892165757247,0.5524174109547186,False
class_1,reasonable,-0.6479500029573856,-0.44405972149155987,-0.27584746211887295,True
class_1,topper,-0.05458691264905229,0.09645923042476284,0.33307936831127366,False
class_1,worse,0.45712707211985465,0.681922250617533,0.9473478948567102,True
class_1,brother,-0.2676747725269296,0.048678865668492693,0.25723778511281,False
class_1,pillow,-0.4187722539786714,-0.24365866985532186,-0.0627262064494636,True
class_1,portion,-0.22587877626242567,8.537292712047922e-05,0.34696115423279994,False
class_1,tangled,-0.1747382817301695,0.02800071250086116,0.21425187979625873,False
class_1,hanger,-0.3709010247437161,-0.16420118561455205,0.029387897762724994,False
class_1,dogs,-0.290552339692834,0.05817402694536071,0.35174234189112147,False
class_1,twist,0.0559098535458797,0.21613622275419303,0.4496245627325189,True
class_1,penny,-0.5192099671635239,-0.2215814369933465,0.01326818904999116,False
class_1,planner,0.03958711881248526,0.2920574479190688,0.5285842496087427,True
class_1,stethoscope,-0.5087288645804923,-0.30031401892633525,-0.0911189674266887,True
class_1,collection,-0.1881411339550344,-0.0013804704593861539,0.21780361930776354,False
class_1,coloring,-0.1180695415946087,0.11108008998924956,0.3701355255683567,False
class_1,directly,-0.0208674519973514,0.2435699010183709,0.4756033350688388,False
class_1,heard,-0.3498284126958389,-0.16290820710536036,0.06644008529493624,False
class_1,video,-0.39701807246737947,-0.1971800127058933,-0.03210399147272221,True
class_1,discolored,0.3694982523121793,0.560378272427396,0.7890470559421957,True
class_1,basic,-0.4904770035326044,-0.21085107548310195,0.03638282540025993,False
class_1,layer,-0.5437725747316896,-0.16514295331844275,0.1360916196770879,False
class_1,lack,0.0023430401935891744,0.37702499939628853,0.7171695202460147,True
class_1,craft,0.29488576452243087,0.4442235844435629,0.6532423196274727,True
